t	Ns	Ni
-5681.98057460848	0.719303	0.0174286
-5682.98057460848	0.721631	0.0176028
-5683.98057460848	0.723981	0.0177802
-5684.98057460848	0.726353	0.0179608
-5685.98057460848	0.728748	0.0181449
-5686.98057460848	0.731166	0.0183324
-5687.98057460848	0.733607	0.0185236
-5688.98057460848	0.736072	0.0187185
-5689.98057460848	0.738562	0.0189174
-5690.98057460848	0.741076	0.0191204
-5691.98057460848	0.743615	0.0193276
-5692.98057460848	0.746179	0.0195392
-5693.98057460848	0.74877	0.0197555
-5694.98057460848	0.751386	0.0199766
-5695.98057460848	0.75403	0.0202027
-5696.98057460848	0.756701	0.0204341
-5697.98057460848	0.7594	0.020671
-5698.98057460848	0.762128	0.0209138
-5699.98057460848	0.764885	0.0211625
-5700.98057460848	0.767671	0.0214177
-5701.98057460848	0.770487	0.0216795
-5702.98057460848	0.773335	0.0219484
-5703.98057460848	0.776213	0.0222247
-5704.98057460848	0.779124	0.0225089
-5705.98057460848	0.782068	0.0228013
-5706.98057460848	0.785046	0.0231025
-5707.98057460848	0.788058	0.023413
-5708.98057460848	0.791105	0.0237332
-5709.98057460848	0.794188	0.0240639
-5710.98057460848	0.797309	0.0244056
-5711.98057460848	0.800467	0.0247591
-5712.98057460848	0.803664	0.0251251
-5713.98057460848	0.806901	0.0255045
-5714.98057460848	0.810178	0.025898
-5715.98057460848	0.813498	0.0263068
-5716.98057460848	0.816862	0.0267319
-5717.98057460848	0.820269	0.0271744
